Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
5.917,0.0512921,0.0535559,-0.00675842,0.0871872,0.0331241,0.0649002,0.0311057,0.0425497,0.0674875,0.0503836,0.0550983,0.0585117,0.0496222,0.0435129,2.94207,0.0508313,44.3534,-120.361,-707.975,-21038,75098.9,-16273.4,106.076,29.7157,0,-0.208282,-0.625305,1.97784,0.0865173,0.588684,0.258789,-11.8831,33.8624,-70.2048,-17878.1,6667.24,8698.77,94.9685,254.657,0,0,0,0,0,0,0,0,0,0,39447.2,15226.2,5992.56,-31.5906,-129.701,-105.629,-2.42482e-05,-5.99946e-05,-6.49446e-05,10.4224,138.945,162.736,40063.7,22304.7,16438,2354.74,-14749.9,1533.61,-48.8062,35.0238,184.412,1.01765e-05,1.45311e-05,2.44419e-05,-13.4403,-143.805,143.652,238.176,-12714.6,16976.5
5.918,0.0479352,0.0324988,0.202287,0.079863,0.0529605,0.0569656,0.0384299,0.0431601,0.0626047,0.0433646,0.0532672,0.0441684,0.0368048,0.0401559,2.67871,0.0499158,42.8669,-121.455,-705.395,-21610.7,74642.6,-16445.2,105.817,30.6364,0,-0.19989,-0.631714,1.97067,0.0889587,0.584412,0.26123,-15.4969,37.4849,-71.759,-19813.9,6974.89,9294,97.1989,276.118,0,0,0,0,0,0,0,0,0,0,41485.1,14801.5,5694.29,-30.8329,-121.752,-99.0667,-2.4305e-05,-6.01651e-05,-6.51151e-05,10.4732,138.836,162.649,42934.3,21985.4,16031.3,2470.2,-14917,1547.78,-48.9682,36.1249,185.435,9.88232e-06,1.44832e-05,2.46446e-05,-13.7837,-143.916,143.605,385.628,-12941.2,17146.9
5.919,0.0613629,-0.0465417,0.158037,0.0777267,0.0593692,0.0539139,0.0427023,0.062081,0.0430734,0.0427542,0.0340411,0.0524081,0.0316168,0.0410715,-2.78974,0.0691418,40.9649,-121.559,-703.084,-21837,74154.8,-16415.5,105.471,31.0589,0,-0.189056,-0.632477,1.96426,0.0900269,0.579681,0.260773,-17.1699,47.1989,-75.2501,-21029.3,7745.27,9431.24,102.927,279.458,0,0,0,0,0,0,0,0,0,0,43523,14376.8,5396.03,-30.0753,-113.804,-92.5046,-2.43619e-05,-6.03356e-05,-6.52856e-05,10.5238,138.727,162.562,45804.9,21666.1,15624.6,2585.67,-15084.2,1561.94,-49.1302,37.2261,186.458,9.5882e-06,1.44354e-05,2.48473e-05,-14.1273,-144.027,143.556,533.079,-13167.8,17317.3
5.92,0.0506818,-0.118258,0.020097,0.0865768,0.0486881,0.0566605,0.043923,0.0614706,0.0604684,0.0616751,0.0590656,0.0670566,0.049317,0.0551096,-3.13642,0.0367932,38.9031,-120.856,-700.723,-21556.5,73965.4,-16352.9,105.556,30.7633,0,-0.177307,-0.628662,1.9577,0.0888062,0.577087,0.259857,-18.673,56.1849,-83.8349,-22924.3,8944.68,10457.5,106.694,273.445,0,0,0,0,0,0,0,0,0,0,45560.8,13952.1,5097.76,-29.3176,-105.855,-85.9425,-2.44187e-05,-6.05061e-05,-6.54561e-05,10.5744,138.618,162.475,48675.5,21346.9,15218,2701.13,-15251.3,1576.1,-49.2922,38.3272,187.481,9.29406e-06,1.43875e-05,2.505e-05,-14.4712,-144.138,143.507,680.53,-13394.4,17487.6
5.921,0.0662457,-0.0892664,0.117753,0.0929855,0.0581485,0.0734451,0.0631491,0.0684897,0.0583322,0.0638113,0.068526,0.0545444,0.0529791,0.0413766,-3.14313,0.0523572,39.2249,-121.376,-698.212,-20972.6,73791.6,-16160.9,105.687,30.0376,0,-0.179291,-0.631866,1.95068,0.0854492,0.576019,0.257111,-17.874,65.0548,-95.2276,-25559.1,9796.08,10904.8,102.87,268.4,0,0,0,0,0,0,0,0,0,0,44250.8,13041.1,4467.8,-26.463,-92.4064,-83.0382,-2.44755e-05,-6.06766e-05,-6.56266e-05,10.5523,138.542,162.43,47195.3,20110.2,14072.4,2806.06,-15352.1,1593.72,-49.0534,39.6505,188.026,9.18012e-06,1.41482e-05,2.505e-05,-14.8217,-144.249,143.457,657.376,-13242.2,17531.4
5.922,0.0931012,-0.086825,0.290178,0.0935959,0.0663882,0.0533035,0.0564352,0.0608603,0.0589426,0.0473318,0.0657794,0.0505771,0.0642706,0.0383249,-3.13947,0.0535779,41.0108,-124.201,-697.811,-20808.4,73696.1,-16504,105.61,29.8195,0,-0.189667,-0.648041,1.94946,0.083313,0.576324,0.262146,-16.5911,68.3802,-107.011,-27886.8,10872,11457.9,101.596,260.597,0,0,0,0,0,0,0,0,0,0,42940.8,12130.2,3837.83,-23.6084,-78.9578,-80.134,-2.45324e-05,-6.08471e-05,-6.57971e-05,10.5303,138.466,162.385,45715.1,18873.6,12926.8,2911,-15452.9,1611.33,-48.8146,40.9738,188.57,9.06617e-06,1.3909e-05,2.505e-05,-15.1725,-144.359,143.407,634.222,-13089.9,17575.1
5.923,0.0613629,-0.0914026,0.410112,0.0801682,0.0486881,0.0529984,0.0497214,0.0468222,0.056196,0.0610648,0.0575397,0.0624789,0.075257,0.062739,-3.13459,0.0618176,41.8873,-126.424,-695.848,-21298.1,73341.1,-16673.5,105.398,30.6075,0,-0.194855,-0.660858,1.94397,0.0848389,0.574188,0.264587,-18.4513,68.8352,-117.817,-29844.6,12064.6,12435.8,102.402,253.314,0,0,0,0,0,0,0,0,0,0,41630.9,11219.3,3207.87,-20.7538,-65.5092,-77.2298,-2.45892e-05,-6.10176e-05,-6.59676e-05,10.5083,138.391,162.339,44234.9,17637,11781.2,3015.94,-15553.7,1628.94,-48.5759,42.2971,189.115,8.95222e-06,1.36697e-05,2.505e-05,-15.5235,-144.469,143.356,611.069,-12937.6,17618.8
5.924,0.0747906,0.0773596,0.291093,0.105498,0.0462466,0.0737503,0.0579611,0.0733725,0.0549753,0.0616751,0.0496051,0.0524081,0.0862433,0.059382,-3.08423,0.0544934,40.7657,-126.733,-694.682,-21827.6,72895.5,-16602.7,104.934,31.4211,0,-0.188446,-0.662689,1.94077,0.0874329,0.570221,0.263519,-21.8632,66.0627,-125.349,-31720.8,12654,12654.2,100.95,253.059,0,0,0,0,0,0,0,0,0,0,40320.9,10308.4,2577.91,-17.8993,-52.0606,-74.3256,-2.4646e-05,-6.11881e-05,-6.61381e-05,10.4863,138.315,162.294,42754.7,16400.4,10635.6,3120.88,-15654.6,1646.55,-48.3371,43.6204,189.66,8.83827e-06,1.34304e-05,2.505e-05,-15.8748,-144.578,143.304,587.915,-12785.3,17662.5
5.925,0.0613629,0.195463,0.0930341,0.12686,0.0544864,0.0639847,0.043923,0.0510947,0.0494821,0.0653372,0.0547931,0.052103,0.0627448,0.0596872,-3.0177,0.0639539,38.3847,-126.328,-692.086,-22214.8,72506.2,-16512.3,104.765,32.0983,0,-0.174866,-0.660553,1.93359,0.0895691,0.565948,0.262146,-26.154,61.9128,-131.563,-34318,13488.3,12694.9,102.524,260.849,0,0,0,0,0,0,0,0,0,0,38216.4,9583.44,2107.37,-14.8231,-40.5605,-74.3452,-2.47333e-05,-6.13586e-05,-6.62043e-05,10.4193,138.25,162.258,40823.2,15468.7,10160.9,3254.82,-15789.7,1739.22,-48.0422,44.6835,190.26,8.72432e-06,1.31911e-05,2.505e-05,-16.2316,-144.686,143.252,849.63,-12926.6,17844.1
5.926,0.054649,0.0682043,0.0271161,0.0957321,0.0483829,0.0578812,0.0719992,0.044686,0.0485666,0.0461111,0.0560138,0.0603427,0.0639655,0.0532785,-2.95026,0.0584607,36.5694,-125.29,-690.446,-21958,72299.9,-16721.6,104.715,31.8026,0,-0.16449,-0.654755,1.92902,0.0886536,0.563354,0.265198,-29.1804,57.5522,-139.365,-36712,14529,13789.1,104.251,263.423,0,0,0,0,0,0,0,0,0,0,35476.2,9007.28,1764.38,-11.5698,-30.6192,-76.7039,-2.48449e-05,-6.15291e-05,-6.6187e-05,10.3162,138.192,162.231,38530.7,14780.9,10222.9,3411.96,-15952.2,1891.94,-47.7022,45.5385,190.904,8.61037e-06,1.29518e-05,2.505e-05,-16.5929,-144.791,143.2,1339.24,-13302.9,18136.1
5.927,0.04763,-0.0495935,0.0103314,0.0975632,0.0676089,0.0529984,0.0521628,0.0529257,0.0696237,0.045806,0.0621173,0.0450839,0.059693,0.0389352,-2.84406,0.0667004,36.8329,-125.503,-686.958,-21204.3,71863.9,-16747.6,104.612,30.867,0,-0.166168,-0.656281,1.91925,0.0845337,0.560303,0.265656,-27.1908,56.4283,-152.053,-38552.6,15463.6,14294.3,101.699,253.548,0,0,0,0,0,0,0,0,0,0,32736.1,8431.12,1421.39,-8.31643,-20.678,-79.0625,-2.49565e-05,-6.16996e-05,-6.61697e-05,10.2133,138.134,162.203,36238.2,14093.1,10284.9,3569.1,-16114.8,2044.65,-47.3623,46.3934,191.548,8.49642e-06,1.27125e-05,2.505e-05,-16.9545,-144.896,143.147,1828.85,-13679.2,18428
5.928,0.0845563,0.029447,0.058244,0.106718,0.0636417,0.0435379,0.0359885,0.0590292,0.056196,0.0537405,0.0605914,0.0450839,0.0645758,0.0606027,-2.71344,0.041676,37.952,-127.237,-682.48,-21193.4,71629.5,-16916.2,104.955,31.0535,0,-0.172882,-0.666504,1.90674,0.0836182,0.559235,0.268097,-24.4292,58.4634,-162.446,-40127.9,16387.9,13970.2,100.882,247.023,0,0,0,0,0,0,0,0,0,0,29995.9,7854.97,1078.4,-5.06307,-10.7367,-81.4212,-2.50681e-05,-6.18701e-05,-6.61524e-05,10.1104,138.076,162.175,33945.7,13405.3,10346.9,3726.25,-16277.3,2197.36,-47.0224,47.2484,192.193,8.38247e-06,1.24732e-05,2.505e-05,-17.3163,-145.001,143.093,2318.46,-14055.6,18720
5.929,0.0638043,0.124967,0.00392273,0.104887,0.0480777,0.0429276,0.0365988,0.0547568,0.0650461,0.0381766,0.0532672,0.0432529,0.0426032,0.0514474,2.46814,0.0657849,38.3808,-130.207,-678.667,-21348.4,71247.6,-17169,104.982,31.4563,0,-0.175629,-0.683746,1.89606,0.0830078,0.556641,0.271759,-25.9066,63.6055,-169.174,-42240.4,17319.2,13961.2,102.375,249.685,0,0,0,0,0,0,0,0,0,0,27233.8,7334.54,737.263,-1.81976,-1.53691,-84.1156,-2.51825e-05,-6.20406e-05,-6.61256e-05,10.0013,138.019,162.146,31589.1,12790.7,10370.3,3886.17,-16442.6,2340.52,-46.6649,48.1225,192.849,8.26808e-06,1.22357e-05,2.50506e-05,-17.6798,-145.105,143.039,2717.91,-14386.3,18993.3
5.93,0.0219952,0.0416541,0.00392273,0.132353,0.0605899,0.029805,0.0481955,0.0614706,0.056196,0.0439749,0.0657794,0.071329,0.0572516,0.0544992,3.33484,0.0480847,37.8414,-131.575,-674.944,-21570.6,70631.5,-17222.2,104.648,31.9591,0,-0.172729,-0.691833,1.88568,0.0834656,0.551758,0.272522,-29.4161,68.3691,-171.806,-43938.9,18012.1,14338.7,104.84,255.748,0,0,0,0,0,0,0,0,0,0,24295.9,7259.99,410.906,1.34325,1.73068,-89.4961,-2.53189e-05,-6.22111e-05,-6.60233e-05,9.84174,137.966,162.106,28720.1,12761.9,10084.7,4068.39,-16629.1,2407.25,-46.1671,49.1495,193.599,8.15016e-06,1.20129e-05,2.50563e-05,-18.0541,-145.205,142.985,2396.07,-14352.4,19117.7
5.931,0.0488507,0.0636267,0.00758484,0.139067,0.0456363,0.0365189,0.0408713,0.0529257,0.0595529,0.0491629,0.0734088,0.0496616,0.0569464,0.0477853,3.32904,0.0596814,35.7204,-131.645,-672.204,-21532.9,70243.6,-17328.1,104.497,32.0332,0,-0.160675,-0.692444,1.87805,0.0831604,0.547638,0.274048,-30.7586,70.5196,-175.34,-44700.5,18392.8,13866.3,104.898,254.936,0,0,0,0,0,0,0,0,0,0,21358.1,7185.43,84.5486,4.50627,4.99827,-94.8767,-2.54553e-05,-6.23816e-05,-6.5921e-05,9.68234,137.914,162.066,25851.1,12733.1,9799.08,4250.61,-16815.6,2473.97,-45.6692,50.1766,194.35,8.03223e-06,1.17901e-05,2.5062e-05,-18.4287,-145.304,142.93,2074.23,-14318.5,19242.1
5.932,0.0918805,0.161893,-0.0201862,0.132658,0.0419742,0.0603226,0.0564352,0.0459067,0.061384,0.0363455,0.075545,0.0749912,0.061524,0.0624338,3.32843,0.0612073,33.8338,-131.251,-668.692,-21457,69896.4,-17350.5,104.527,32.0879,0,-0.149994,-0.69046,1.86829,0.0828552,0.543976,0.274353,-29.6271,69.1702,-183.636,-45462.8,19092.6,13181.3,103.97,247.571,0,0,0,0,0,0,0,0,0,0,18420.3,7110.87,-241.808,7.66928,8.26586,-100.257,-2.55917e-05,-6.25521e-05,-6.58187e-05,9.5231,137.861,162.026,22982.1,12704.4,9513.48,4432.82,-17002.1,2540.69,-45.1713,51.2036,195.1,7.9143e-06,1.15673e-05,2.50677e-05,-18.8036,-145.402,142.874,1752.39,-14284.6,19366.6
5.933,0.0299298,0.207364,-0.0473468,0.113737,0.0392276,0.0450638,0.0295798,0.0504843,0.0528391,0.0366507,0.0538776,0.0307407,0.0557257,0.0526682,3.30279,0.0508313,33.3228,-130.951,-664.257,-21157.3,69336.2,-17380.1,104.382,31.8511,0,-0.147247,-0.689087,1.85593,0.0813293,0.539551,0.274811,-27.2939,62.7553,-191.473,-46635.7,19746.6,13027.9,103.13,243.563,0,0,0,0,0,0,0,0,0,0,15482.4,7036.32,-568.166,10.8323,11.5335,-105.638,-2.57281e-05,-6.27226e-05,-6.57164e-05,9.36401,137.807,161.985,20113.1,12675.6,9227.88,4615.04,-17188.7,2607.42,-44.6734,52.2306,195.85,7.79638e-06,1.13445e-05,2.50734e-05,-19.1788,-145.5,142.818,1430.55,-14250.7,19491
5.934,0.0131451,0.210111,0.0323041,0.132964,0.0407535,0.0459793,0.0777975,0.0416342,0.0552805,0.0491629,0.0630328,0.0475253,0.0776984,0.0551096,3.24023,0.0477795,33.8024,-131.978,-661.414,-21025.7,68843.4,-17294,104.085,31.7889,0,-0.150146,-0.69519,1.84799,0.0801086,0.536194,0.27359,-26.4319,54.776,-198.433,-47728.8,20151.7,12616,101.554,240.528,0,0,0,0,0,0,0,0,0,0,12809.7,7075.48,-999.096,14.9039,11.222,-111,-2.58645e-05,-6.28931e-05,-6.56141e-05,9.18638,137.762,161.919,17481.5,13112.4,8530.5,4755.71,-17333.2,2685.37,-44.2177,53.2509,196.412,7.62793e-06,1.1331e-05,2.51512e-05,-19.5579,-145.597,142.762,1580.68,-14360.3,19472.8
5.935,0.0253522,0.143888,0.0637372,0.118925,0.0325137,0.0487259,0.0402609,0.0510947,0.04582,0.0516043,0.0654742,0.0499667,0.0670172,0.0459543,3.14868,0.0493054,33.827,-133.602,-658.62,-21527,68328,-17369.6,103.744,32.685,0,-0.150452,-0.704651,1.84021,0.0819397,0.532379,0.274658,-28.0892,44.7286,-200.569,-48682.3,20594,11919.5,102.678,242.721,0,0,0,0,0,0,0,0,0,0,10269.6,7171.5,-1482.31,19.4298,9.12104,-116.352,-2.60009e-05,-6.30636e-05,-6.55118e-05,8.99962,137.721,161.839,14968.6,13782.1,7627.22,4875.62,-17456.8,2768.94,-43.7831,54.2677,196.878,7.43421e-06,1.14221e-05,2.52652e-05,-19.9393,-145.693,142.705,1966.8,-14541.6,19383.4
5.936,0.0393903,0.128934,0.0707562,0.113127,0.0547916,0.0511673,0.0460593,0.0562827,0.0708444,0.0567923,0.0547931,0.0316562,0.042298,0.0508371,3.04187,0.0688367,33.4972,-134.708,-654.997,-21927.7,68126,-17373.9,104.01,33.4775,0,-0.148773,-0.711212,1.83014,0.0834656,0.530701,0.274658,-29.058,36.9936,-201.096,-49351.1,21085,11598.6,104.851,245.411,0,0,0,0,0,0,0,0,0,0,7729.4,7267.52,-1965.53,23.9557,7.02007,-121.705,-2.61373e-05,-6.32341e-05,-6.54095e-05,8.81311,137.68,161.759,12455.7,14451.8,6723.94,4995.52,-17580.4,2852.5,-43.3485,55.2846,197.345,7.2405e-06,1.15133e-05,2.53791e-05,-20.3209,-145.788,142.648,2352.91,-14723,19293.9
5.937,0.0351178,0.12222,0.0445111,0.124113,0.0575381,0.0481155,0.0613181,0.0456015,0.0378854,0.0567923,0.0465533,0.0514926,0.0523688,0.0587717,2.9674,0.0505261,32.105,-135.265,-650.834,-21762.6,67718.8,-17332.5,104.049,33.438,0,-0.140991,-0.714722,1.81854,0.0822449,0.526886,0.274048,-27.9174,30.6045,-202.602,-49979.7,21200.8,11210.1,104.643,246.689,0,0,0,0,0,0,0,0,0,0,5189.25,7363.54,-2448.75,28.4816,4.91911,-127.057,-2.62737e-05,-6.34046e-05,-6.53072e-05,8.62684,137.638,161.679,9942.81,15121.5,5820.66,5115.43,-17704,2936.07,-42.9139,56.3015,197.812,7.04679e-06,1.16045e-05,2.54931e-05,-20.7027,-145.882,142.59,2739.02,-14904.3,19204.5
5.938,0.0329816,0.0740027,0.0475629,0.123808,0.0459415,0.0514725,0.0701682,0.0419394,0.0687082,0.0485526,0.047774,0.0362338,0.0471808,0.0551096,2.69305,0.0459485,30.9537,-134.045,-645.682,-21212,67247.8,-17288.7,104.15,32.8521,0,-0.134583,-0.70816,1.8042,0.0798035,0.522766,0.273438,-27.7525,29.794,-205.988,-50343.4,21492.6,10581.7,104.339,244.399,0,0,0,0,0,0,0,0,0,0,2812.74,7550.21,-2921.25,33.0816,1.85558,-131.976,-2.63938e-05,-6.35788e-05,-6.52249e-05,8.44287,137.6,161.587,7607.16,15638.1,5077.47,5239.93,-17832.2,2996.96,-42.5066,57.4182,198.258,6.85307e-06,1.16956e-05,2.5607e-05,-21.0873,-145.975,142.531,3054.8,-15037.9,19144.7
5.939,-0.00730164,-0.0697351,0.0435956,0.111906,0.0657779,0.0511673,0.0497214,0.0596396,0.0598581,0.0537405,0.0447223,0.0362338,0.0380255,0.0374094,-2.85169,0.0502209,30.358,-133.811,-640.469,-20894.7,66629.3,-17004,104.032,32.6241,0,-0.131378,-0.707245,1.7897,0.078125,0.517883,0.269318,-28.1898,30.7916,-210.554,-50667.1,21798.7,9970.62,103.53,240.637,0,0,0,0,0,0,0,0,0,0,1008.97,8054.14,-3356.25,37.9407,-4.57688,-135.378,-2.64566e-05,-6.37656e-05,-6.52125e-05,8.26634,137.575,161.453,5891.82,15619.4,4894.6,5380.56,-17976.8,2978.5,-42.1951,58.8847,198.63,6.65936e-06,1.17868e-05,2.5721e-05,-21.4806,-146.065,142.47,3124.39,-15003.9,19188.6
5.94,-0.00241882,-0.157321,0.0722821,0.116484,0.0587589,0.0496414,0.0381247,0.0565878,0.0461252,0.045806,0.0508258,0.0731601,0.0709845,0.0584665,-3.13398,0.0276379,29.7247,-135.132,-635.332,-20768,65999,-17181.7,103.881,32.6884,0,-0.128021,-0.715179,1.77536,0.0767517,0.512848,0.271912,-26.7649,33.8034,-212.499,-50773.2,21880.2,9555.15,102.966,238.934,0,0,0,0,0,0,0,0,0,0,-794.799,8558.08,-3791.25,42.7999,-11.0093,-138.78,-2.65194e-05,-6.39525e-05,-6.52002e-05,8.09013,137.55,161.318,4176.48,15600.6,4711.73,5521.18,-18121.3,2960.03,-41.8835,60.3512,199.002,6.46565e-06,1.18779e-05,2.58349e-05,-21.8743,-146.153,142.407,3193.97,-14970,19232.6
5.941,0.0393903,-0.12192,0.0643475,0.105803,0.0450259,0.064595,0.0344626,0.0608603,0.0543649,0.0570975,0.0700519,0.0478305,0.0838019,0.0377145,-3.13123,0.0630383,28.8579,-137.054,-631.128,-20894.3,65328.5,-17444.3,103.511,33.1064,0,-0.123291,-0.726471,1.76361,0.0764465,0.507355,0.275726,-25.9618,33.4914,-212.044,-50737.5,22128.7,8926.65,104.359,239.278,0,0,0,0,0,0,0,0,0,0,-2598.57,9062.01,-4226.25,47.659,-17.4418,-142.182,-2.65822e-05,-6.41393e-05,-6.51878e-05,7.91421,137.525,161.184,2461.15,15581.8,4528.86,5661.8,-18265.9,2941.57,-41.572,61.8176,199.375,6.27193e-06,1.19691e-05,2.59489e-05,-22.2681,-146.241,142.344,3263.56,-14936.1,19276.6
5.942,0.0686871,-0.0178552,0.0619061,0.105498,0.0444156,0.0883987,0.0497214,0.0648276,0.0644357,0.0540457,0.0245807,0.0398959,0.0599982,0.06457,-3.11689,0.0514417,28.6173,-138.341,-625.268,-20999.4,64727,-17498.1,103.519,33.5847,0,-0.122223,-0.734253,1.74728,0.0762939,0.502777,0.276489,-26.0415,31.115,-212.622,-50563.9,22321.9,8288.82,104.984,237.811,0,0,0,0,0,0,0,0,0,0,-4402.33,9565.95,-4661.26,52.5182,-23.8743,-145.584,-2.6645e-05,-6.43262e-05,-6.51754e-05,7.7386,137.5,161.049,745.809,15563,4346,5802.42,-18410.4,2923.1,-41.2604,63.2841,199.747,6.07822e-06,1.20602e-05,2.60628e-05,-22.6622,-146.329,142.28,3333.15,-14902.2,19320.5
5.943,0.0515973,0.135648,0.0567181,0.108855,0.0587589,0.0526932,0.054299,0.0526205,0.0732858,0.0445853,0.0587604,0.0545444,0.0578619,0.0670114,-3.10895,0.0566296,27.8673,-138.899,-621.205,-20951.2,64205.4,-17215.2,103.356,33.7267,0,-0.118103,-0.737762,1.73599,0.0756836,0.498505,0.272369,-25.3689,23.8968,-214.654,-50591.4,22579.9,7784.21,105.192,235.688,0,0,0,0,0,0,0,0,0,0,-5706.1,10500.7,-4632.34,55.338,-32.6069,-147.536,-2.66855e-05,-6.4518e-05,-6.51904e-05,7.59786,137.477,160.877,-775.555,16244.5,3934.5,6008.16,-18557.1,2939.73,-40.6335,64.8163,200.087,5.88607e-06,1.2135e-05,2.61752e-05,-23.0661,-146.41,142.215,3713.43,-15134.4,19349.9
5.944,0.0464093,0.271146,-0.0537555,0.10031,0.0453311,0.0542191,0.0503317,0.0654379,0.0571115,0.0442801,0.0782916,0.0545444,0.0612189,0.0612131,-3.07752,0.0621228,26.5032,-138.218,-616.382,-20563.4,63732.2,-17203.8,103.397,33.3614,0,-0.110474,-0.734253,1.72256,0.0738525,0.494232,0.272217,-24.4651,16.1642,-219.845,-50956.2,22750,7330.28,103.482,231.782,0,0,0,0,0,0,0,0,0,0,-6867,11558.6,-4470.87,57.5752,-41.9968,-149.074,-2.67196e-05,-6.47112e-05,-6.52131e-05,7.46729,137.455,160.694,-2241.5,17126.1,3457.68,6232.49,-18704.5,2966.39,-39.9164,66.3673,200.417,5.69436e-06,1.22051e-05,2.62871e-05,-23.473,-146.489,142.149,4182.48,-15442.7,19375
5.945,0.0634991,0.360868,-0.0845782,0.0838303,0.0477725,0.0658157,0.0561301,0.0556723,0.0507028,0.0360403,0.0441119,0.041727,0.054505,0.0310007,-2.99268,0.0517468,25.5888,-137.458,-611.173,-20545.4,63142.5,-17372.2,103.313,33.6164,0,-0.105438,-0.730286,1.70807,0.0740051,0.489349,0.274658,-25.1474,6.82475,-223.701,-51553.3,23026.5,6642.02,102.934,230.456,0,0,0,0,0,0,0,0,0,0,-8027.9,12616.5,-4309.41,59.8123,-51.3867,-150.612,-2.67537e-05,-6.49045e-05,-6.52358e-05,7.33699,137.433,160.51,-3707.44,18007.7,2980.86,6456.83,-18851.8,2993.04,-39.1994,67.9183,200.747,5.50265e-06,1.22752e-05,2.63991e-05,-23.88,-146.567,142.081,4651.53,-15750.9,19400.2
5.946,0.0573956,0.274808,-0.059859,0.0951218,0.0508243,0.0472,0.0759665,0.0571982,0.0525339,0.0479422,0.0630328,0.0667514,0.0624396,0.0566354,-2.92676,0.0584607,24.9349,-136.959,-605.463,-20640.1,62571.3,-17342.5,103.344,34.0898,0,-0.101929,-0.727844,1.6922,0.0746155,0.484772,0.2742,-26.085,-0.344284,-225.391,-52069.2,23328.4,6191.44,103.502,231.017,0,0,0,0,0,0,0,0,0,0,-9188.81,13674.4,-4147.94,62.0495,-60.7765,-152.15,-2.67878e-05,-6.50977e-05,-6.52586e-05,7.20697,137.411,160.327,-5173.39,18889.2,2504.04,6681.16,-18999.1,3019.7,-38.4824,69.4692,201.077,5.31095e-06,1.23453e-05,2.6511e-05,-24.2873,-146.645,142.014,5120.58,-16059.2,19425.4
5.947,0.0497662,-0.0120569,-0.0616901,0.0929855,0.0569278,0.0591019,0.0402609,0.0654379,0.0583322,0.0516043,0.0645587,0.0588168,0.0532843,0.0520578,-2.86664,0.0621228,25.2881,-137.2,-599.543,-20480.3,61796.2,-17193.9,103.072,34.1598,0,-0.104218,-0.729675,1.67572,0.0735474,0.479279,0.272064,-25.6659,-6.34995,-225.605,-52480.6,23625.5,5708.73,104.721,232.622,0,0,0,0,0,0,0,0,0,0,-10253.9,14762.9,-3819.64,63.0653,-69.9439,-153.486,-2.68219e-05,-6.52909e-05,-6.52813e-05,7.09435,137.383,160.135,-6384.13,19976.4,2563.7,6925.02,-19134.6,3058.82,-37.7865,71.0232,201.384,5.12617e-06,1.23427e-05,2.6616e-05,-24.698,-146.72,141.945,5509.92,-16372.3,19471.4
5.948,0.0741803,-0.0514246,-0.0330035,0.0722336,0.0636417,0.0520828,0.0582663,0.0593344,0.0607736,0.0570975,0.0847003,0.0392856,0.0490118,0.0493112,-2.75159,0.0697522,24.1039,-138.018,-594.785,-20396.8,61127.5,-17361.4,102.772,34.2928,0,-0.0976562,-0.734711,1.66245,0.0726318,0.473633,0.274506,-24.7967,-8.08675,-227.348,-52822.8,24093.1,5235.4,105.975,232.344,0,0,0,0,0,0,0,0,0,0,-11127.3,15912.6,-3157.66,61.6385,-78.6663,-154.418,-2.6856e-05,-6.54842e-05,-6.5304e-05,7.01619,137.343,159.927,-7084.48,21474.8,3696.31,7207.93,-19246.4,3122.87,-37.1329,72.5831,201.645,4.95524e-06,1.21945e-05,2.67072e-05,-25.1154,-146.791,141.874,5739.83,-16695.2,19559.2
